"﻿""corpus""",preloaded/ententen21_tt31
,volcano,33,5.290
,fume,24,5.290
,weather,47,5.290
,shark,31,5.420
,hurricane,30,5.260
,man,59,5.570
,assassin,22,5.220
,coronavirus,40,5.180
,river,10,5.770
,flame,29,5.140
,trafficker,21,5.120
,ice,34,5.390
,freezing,26,5.080
,landslide,20,5.070
,rise,29,5.060
,monster,27,5.020
,Turks,20,5.010
,hypothermia,51,6.540
,Iraq,110,6.310
,Hussein,50,6.310
,Saddam,48,6.250
,opportunism,13,6.460
,defendant,78,6.030
,revisionism,32,5.900
,Trump,32,5.890
,offender,39,5.830
,dehydration,33,5.810
,Isis,34,5.680
,individual,117,5.630
,someone,139,5.510
,frostbite,22,5.360
,presence,38,5.220
,imperialism,12,6.110
,Muslims,31,5.130
,nationalism,23,5.060
,gun,44,5.040
,alien,24,5.010
,harp,37,5.610
,expound,13,7.520
,sermon,49,5.550
,thrive,99,5.370
,dwell,18,6.740
,brief,40,5.230
,PSA,17,5.010
,spotlight,68,5.010
,journalist,77,5.480
,Jews,62,5.390
,Christian,84,5.260
,Russia,52,5.220
,Republicans,38,5.180
,surroundings,48,7.060
,scan,160,7.010
,watch,339,6.620
,lookout,232,6.580
,red,44,6.540
,Red,26,6.480
,instinct,45,6.280
,nose,46,6.270
,contempt,132,6.200
,scout,51,6.050
,watchful,20,6.030
,unprepared,49,5.790
,horizon,30,5.530
,regard,106,5.310
,taste,83,5.310
,listen,85,5.120
,allegory,13,5.100
,Coalition,267,8.860
,provide,90,8.100
,precaution,11,7.890
,safeguard,76,7.300
,provision,41,6.990
,vigilance,28,6.550
,bulwark,41,6.370
,weigh,50,6.230
,defence,64,6.160
,defense,156,6.110
,guarantee,29,6.070
,balance,34,6.000
,defend,112,5.940
,unite,33,5.900
,protector,17,5.880
,rail,39,5.870
,coordination,15,5.790
,prepare,15,5.640
,measure,54,5.610
,insurance,28,5.600
,talisman,13,5.560
,arm,12,5.440
,church,13,5.420
,system,20,5.290
,defenseless,12,5.280
,Protection,12,5.280
,class,13,5.240
,coalition,15,5.220
,mind,27,5.920
,inveigh,11,5.190
,preparation,10,5.150
,proof,11,5.120
,remedy,14,5.100
,rush,31,8.390
,stand,42,7.370
,charge,90,7.140
,friend,44,6.640
,first,53,6.320
,lure,34,6.170
,love,18,6.080
,thrust,75,5.970
,straight,37,5.850
,wander,63,5.630
,plunge,117,5.620
,hero,14,5.610
,sail,30,5.530
,headfirst,10,5.350
,stumble,42,5.290
,sleepwalk,10,5.210
,brother,11,5.200
,send,54,5.180
,soldier,13,5.160
,leap,37,5.010
,roadway,41,5.570
,turn,470,7.170
,Dunwater,12,6.290
,crossing,42,5.470
,step,110,5.450
,Fukushima,10,5.100
,candlelight,24,7.340
,cross,23,7.030
,glow,16,6.720
,handle,22,6.660
,experience,30,6.620
,water,30,6.380
,land,17,6.360
,wall,16,6.290
,limit,12,6.290
,remove,29,6.190
,surface,16,6.160
,apply,19,6.090
,candle,10,6.050
,effect,11,6.010
,speed,14,6.000
,fun,12,5.920
,battery,10,5.910
,ground,18,6.670
,like,11,5.870
,operation,18,5.860
,heat,10,5.860
,discharge,10,5.760
,come,65,5.750
,achieve,27,5.750
,purpose,16,5.720
,benefit,27,6.290
,hand,13,5.700
,accomplish,16,5.670
,battle,10,5.670
,do,22,7.440
,move,28,5.630
,enjoy,10,5.620
,want,17,5.590
,space,16,5.530
,way,19,5.510
,night,21,5.490
,road,12,5.450
,need,12,5.450
,pass,244,6.690
,get,13,5.310
,condition,12,5.230
,release,17,5.200
,read,10,5.180
,area,14,5.680
,play,224,8.300
,thing,19,5.120
,continue,16,6.500
,level,10,5.090
,take,17,5.050
,proceed,15,5.050
,building,10,5.010
,line,10,5.010
,dogmatism,13,6.460
,detain,11,5.680
,immigrant,11,5.500
,undaunted,41,7.500
,undeterred,33,6.900
,deter,38,6.710
,terrify,29,6.570
,arouse,37,6.520
,undismayed,11,6.450
,frighten,37,6.300
,unfaze,19,6.210
,daunt,17,6.050
,preoccupy,10,5.700
,assail,11,5.530
,heighten,18,5.490
,unmoved,10,5.420
,scare,13,5.340
,necessitate,17,5.170
,snuff,228,9.390
,sniff,97,7.730
,spell,15,7.570
,design,10,6.090
,hammer,20,5.130
,tremble,37,7.070
,terror,12,5.810
,scoff,32,5.450
,appall,16,5.360
,firmness,12,6.280
,courage,42,5.750
,tooth,10,5.310
,ward,10,10.010
,head,13,10.630
,see,47,6.750
,fend,160,6.550
,shrug,53,6.100
,stave,94,6.090
,dangerous,23,5.210
,flag,29,7.740
,sweep,36,6.920
,mop,32,6.290
,ratchete,17,5.810
,size,15,5.620
,cover,154,5.370
,hysteria,12,7.610
,gloss,41,6.080
,triumph,28,5.780
,garden,15,11.330
,spring,17,11.230
,plant,80,10.130
,transplant,24,9.410
,seed,36,9.280
,outside,21,8.810
,soil,30,8.670
,sow,13,8.460
,May,12,6.710
,persist,10,5.380
,birth,10,5.420
,incident,21,5.300
,journey,23,5.090
,help,18,6.730
,star,16,5.240
,identity,24,9.030
,seek,17,5.280
,bend,18,5.930
,wait,12,5.310
,home,17,9.090
,stare,20,5.670
,steer,12,9.350
,course,11,7.540
,work,18,8.770
,go,13,7.180
,little,18,5.500
,reflection,10,6.080
,movement,27,5.350
,thought,24,5.230
,drive,19,5.070
,fault,14,5.560
,espèce,40,13.320
,leave,23,5.180
,ratchet,16,5.770
,amp,12,5.490
,imagination,18,5.620
,percentage,16,9.580
