"﻿""corpus""",preloaded/ententen21_tt31
,sofa,1341,7.640
,armchair,1036,7.370
,hotel,2233,7.290
,kitchen,859,6.710
,bedroom,740,6.530
,office,1947,6.440
,Home,636,6.410
,desk,626,6.330
,cabin,11,8.130
,lounge,489,6.210
,suite,543,6.090
,apartment,617,5.970
,villa,372,5.710
,computer,855,5.700
,stranger,424,5.680
,car,1832,5.650
,mattress,14,7.830
,accommodation,139,5.920
,house,1923,5.530
,living,801,5.530
,lodge,315,5.420
,scripture,47,5.880
,surroundings,202,5.750
,backyard,239,5.230
,studio,352,5.180
,resort,320,5.170
,residence,394,5.070
,balcony,218,5.070
,tent,23,8.280
,conditioning,59,10.130
,word,7319,7.750
,crumb,739,7.340
,feeling,3445,7.010
,God,1360,6.810
,degree,3891,6.570
,blend,13,6.740
,tidings,414,6.490
,standard,2246,6.410
,source,6933,6.380
,sense,7476,6.320
,measure,1809,6.270
,haven,350,6.160
,cocoon,318,6.140
,oasis,327,6.030
,modicum,283,5.750
,balance,1833,8.330
,message,681,5.710
,gesture,318,5.710
,place,2094,5.630
,atmosphere,462,5.540
,air,356,5.430
,epitome,248,5.380
,touch,17,7.260
,deprive,283,5.120
,combination,19,6.960
,deal,800,5.070
,prayer,24,5.790
,sensation,206,5.040
,close,5829,10.490
,design,20,9.420
,pad,681,7.510
,strap,691,7.450
,padding,626,7.380
,foam,620,7.340
,fabric,685,7.290
,lining,592,7.290
,cushion,591,7.260
,build,1656,7.220
,handle,496,6.920
,stretch,437,6.770
,collar,340,6.490
,footbed,324,6.460
,pillow,11,7.150
,cotton,305,6.330
,dress,392,6.290
,insole,286,6.270
,seam,281,6.240
,midsole,270,6.190
,upper,269,6.180
,hot,289,6.130
,desire,806,6.110
,engineer,286,6.110
,back,290,5.980
,foot,252,6.960
,waistband,223,5.920
,contour,213,5.850
,line,213,5.840
,adjustable,217,5.830
,furnish,339,7.010
,adjust,411,5.740
,body,377,5.730
,high,390,5.720
,turn,239,5.710
,pray,633,5.700
,arm,766,6.170
,layer,216,5.670
,other,350,5.640
,position,404,5.590
,shoulder,186,5.570
,edge,198,5.560
,armrest,174,5.560
,construction,206,5.530
,leather,176,5.530
,shape,174,5.530
,liner,170,5.480
,equip,1505,6.050
,backrest,156,5.400
,neck,164,5.400
,craft,164,5.400
,panel,219,5.360
,interior,68,5.390
,recline,106,5.420
,label,211,5.330
,waist,150,5.330
,more,47,6.410
,sole,148,5.310
,hand,248,5.310
,rest,345,5.830
,breathable,145,5.300
,eat,195,5.290
,height,162,5.280
,long,179,5.220
,longing,190,5.210
,adjustment,191,5.210
,small,183,5.150
,suspension,142,5.110
,top,157,5.100
,angle,141,5.090
,insert,133,5.090
,skin,11,6.970
,warm,134,5.080
,add,2809,5.210
,relax,2661,8.990
,travel,1565,7.320
,unwind,371,7.150
,dine,396,7.070
,cruise,274,6.600
,retire,383,6.520
,meal,371,6.440
,massage,214,6.370
,sleep,12,6.350
,adult,427,6.140
,bask,302,6.140
,workout,15,8.240
,sit,2469,6.030
,watch,637,7.800
,movie,203,6.440
,indulge,321,5.390
,treatment,18,7.620
,shop,368,8.020
,online,1011,8.610
,dining,108,5.300
,distance,147,6.390
,luxuriate,97,5.290
,revel,152,5.180
,recover,130,5.100
,destination,186,5.010
,knowledge,1261,7.720
,fact,1674,8.390
,affliction,14,9.060
,idea,410,6.520
,sorrow,171,6.300
,friend,170,6.150
,belief,271,6.080
,routine,191,6.010
,mind,4361,5.840
,notion,126,5.780
,promise,36,6.540
,saddle,135,5.640
,grief,11,5.860
,embrace,16,5.560
,friendship,103,5.450
,weather,61,6.220
,solitude,99,5.390
,thing,349,5.280
,ritual,114,5.280
,suffering,97,5.530
,certainty,69,5.150
,memory,45,5.100
,religion,41,5.150
,presence,127,7.530
,wear,168,9.710
,do,1219,8.180
,shopping,280,7.640
,right,608,7.170
,participate,201,7.120
,experience,534,7.090
,world,442,7.080
,play,336,7.040
,game,617,7.010
,attend,151,6.680
,class,223,6.610
,show,238,6.550
,scenery,123,6.460
,complete,124,6.460
,session,142,6.320
,event,275,6.290
,study,125,6.280
,course,193,6.230
,work,852,6.190
,Internet,115,6.160
,wildlife,99,6.140
,casino,92,6.100
,join,110,5.970
,sunset,92,5.960
,view,201,5.900
,skill,115,5.900
,business,206,5.860
,provider,85,5.810
,need,169,5.790
,meeting,84,5.730
,fun,73,5.700
,tour,88,5.690
,concert,75,5.670
,ticket,114,5.630
,access,140,5.620
,TV,30,6.510
,entertainment,71,5.610
,sky,72,5.600
,action,146,5.590
,doctor,84,5.570
,landscape,70,5.560
,adventure,67,5.500
,exam,24,5.520
,explore,62,5.470
,night,73,6.430
,nature,63,5.420
,conference,61,5.370
,training,15,6.610
,campus,59,5.340
,sight,59,5.330
,screen,64,5.300
,viewing,51,5.230
,gamble,49,5.230
,order,108,5.220
,use,382,8.990
,service,275,5.150
,live,118,5.940
,time,1157,5.620
,firework,48,5.120
,test,62,5.110
,perform,57,5.100
,unfold,47,5.070
,film,111,5.050
,transaction,52,5.030
,conduct,60,5.010
,enemy,2229,9.450
,soul,414,6.960
,terrorist,162,6.550
,mourner,14,9.640
,believer,135,6.190
,family,1686,6.080
,rebellion,87,6.050
,victim,360,6.040
,survivor,115,5.900
,sufferer,61,5.690
,soldier,148,5.680
,Christian,107,5.460
,investor,258,5.450
,million,146,5.450
,traveller,93,5.420
,lender,94,5.370
,heart,78,5.240
,thousand,140,5.150
,mother,236,5.140
,user,237,5.260
,parent,359,5.090
,racist,35,5.020
,appoint,96,6.230
,architecture,95,6.030
,surround,106,6.010
,tradition,68,5.450
,synonymous,151,5.260
,past,66,5.180
,replete,93,5.130
,stay,63,8.300
,concerned,29,5.490
,camp,41,5.060
,see,305,6.900
,retreat,103,7.180
,minister,156,6.750
,conduce,82,6.590
,necessary,200,6.190
,concession,123,6.190
,attachment,256,6.140
,accustom,179,6.020
,difference,242,5.780
,conducive,146,5.630
,addiction,86,5.370
,administer,85,5.330
,sacrament,31,5.290
,indispensable,39,5.110
,sleeper,43,5.620
,crew,99,5.520
,troop,95,5.400
,driving,26,6.780
,sleeping,69,8.510
,haul,23,6.740
,ambiguity,220,8.190
,speaking,50,6.370
,sexuality,62,6.110
,uncertainty,100,6.010
,technology,719,6.000
,nudity,37,5.890
,discomfort,35,5.530
,step,11,7.140
,furnishing,33,5.200
,intimacy,23,5.160
,risk,164,5.150
,unknown,25,5.150
,bedding,10,8.330
,skimp,104,6.990
,major,31,6.490
,scrimp,27,6.320
,big,110,5.970
,premium,61,5.920
,emphasis,804,5.400
,closeness,27,6.560
,caregiver,26,6.120
,nearness,15,5.750
,faith,51,5.730
,heel,19,5.630
,pain,11,6.330
,quilt,12,5.290
,reflection,16,5.170
,mate,14,5.070
,Christ,23,5.070
,verse,20,5.070
,possibility,15,5.070
,decision,51,5.030
,Lord,48,5.030
,insertion,10,5.520
,terrain,35,6.380
,commute,17,5.860
,hike,10,5.390
,getaway,10,5.100
,trek,16,5.050
,wrist,60,5.040
,boot,24,5.640
,McEwan,10,5.640
,Schrader,10,5.640
,Soup,12,5.590
,Food,18,5.460
,headphones,13,5.440
,headset,11,5.400
,soup,18,5.360
,kindness,11,5.180
,nursing,11,5.060
,advantage,28,5.040
,anchor,42,6.050
,tariff,12,5.730
,workstation,12,5.320
,bedtime,22,5.210
,procedure,26,8.400
,journey,20,8.010
,illness,33,6.530
,activity,90,6.430
,labor,37,6.380
,dive,20,6.170
,usage,14,5.990
,gaming,29,8.880
,cycling,18,8.310
,recovery,28,5.850
,flight,62,5.750
,drive,20,5.640
,injection,11,5.640
,gameplay,16,5.530
,trip,16,6.850
,moment,28,5.470
,intercourse,18,5.410
,heat,13,5.390
,application,14,5.330
,scan,11,5.230
,workday,10,7.710
,vacation,23,5.120
,movement,20,5.090
,exercise,40,5.070
,situation,17,5.060
,transport,16,5.040
,sex,21,5.010
,rave,34,5.530
,particular,19,5.490
,be,1327,5.120
,spot,15,6.290
,medium,12,6.220
,spread,21,6.060
,tradeoff,28,6.050
,mix,12,5.450
,choose,148,5.300
,decide,18,5.120
,sigh,12,6.100
,print,18,5.240
,derive,12,6.400
,lull,39,7.370
,slip,25,6.930
,sink,27,6.590
,snuggle,13,6.110
,lean,69,6.050
,nestle,17,6.000
,war,10,5.730
,settle,178,5.510
,withdraw,11,5.210
,trouble,11,7.140
,seduce,43,6.200
,give,1302,5.770
,fashion,11,11.340
,sportiness,12,9.130
,truth,14,7.940
,toe,11,7.060
,anything,11,7.150
,bump,17,6.080
,appearance,18,5.810
,duration,11,5.370
,model,16,5.160
,character,23,6.710
,important,213,5.390
,reason,12,5.290
,parking,13,7.750
,day,272,5.420
,ventilation,14,8.470
,hour,16,5.190
,aspect,12,6.320
,benefit,13,5.500
,factor,36,5.050
,suffer,16,7.590
,survive,21,5.180
,go,91,5.120
,heating,15,8.440
,shower,26,8.050
,linen,12,8.010
,WiFi,10,7.820
,bathroom,12,7.070
,electricity,16,6.900
,pool,14,6.140
,window,16,5.020
,sport,13,5.730
,riding,21,9.190
,outsole,10,8.970
,camping,24,8.660
,playing,54,7.640
,walking,11,7.480
,shooting,13,7.440
,fishing,19,6.760
,reading,22,6.640
,building,42,5.570
,States,34,5.050
,life,18,5.060
,courage,83,11.940
,precedence,31,5.030
,venture,12,7.720
,push,10,5.760
,bulk,25,9.200
,tag,22,7.360
,point,11,6.520
,pressure,12,5.520
,bias,10,6.260
,eye,11,5.730
,gear,70,5.530
,orient,16,5.230
,pack,13,9.820
,leave,263,5.730
,ankle,24,6.260
,restroom,16,10.530
,vehicle,19,5.730
,year,20,5.290
,tribulation,55,12.760
,fear,10,6.840
,else,86,7.670
,cast,14,6.030
,lay,14,5.510
,compare,15,6.710
,imagination,17,5.530
,trade,16,6.290
,notch,13,5.100
,boat,10,5.770
,chaos,15,8.680
,deck,20,6.200
,act,17,7.990
,amp,12,5.500
